gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.496145	0.0027174758508586704	0.48919999999999997	0.5057	22	805.53	6	134.87	8	9.1	537.3	15	0.92	0	10.217648029327393
1	7	0.4960634408602149	0.004058491296201236	0.48919999999999997	0.5153	22	1005.8172043010753	6	46.655913978494624	8	11.290322580645162	179.5268817204301	15	0.82	0.00016880035400390625	4.853590488433838
2	10	0.49444333333333323	0.0034513137595221168	0.4768	0.5049	1217	944.8222222222222	12	29.144444444444446	10	10.533333333333333	109.45555555555555	35	0.69	0.00017499923706054688	4.718184232711792
3	12	0.4928636363636363	0.00341577828939673	0.4768	0.5003	1217	688.0454545454545	12	10.909090909090908	10	7.511363636363637	38.68181818181818	35	0.57	0.00017595291137695312	3.2278523445129395
4	8	0.4923728260869564	0.004337478311206762	0.4768	0.5049	1217	723.6630434782609	12	7.108695652173913	10	7.369565217391305	22.945652173913043	35	0.58	0.00018310546875	3.2390968799591064
5	12	0.49235795454545445	0.0047833689532993905	0.4768	0.5091	1217	760.3977272727273	12	5.988636363636363	10	7.431818181818182	17.96590909090909	35	0.68	0.00017523765563964844	3.3348166942596436
6	6	0.491105319148936	0.006390374527386611	0.47330000000000005	0.5049	1204	689.0531914893617	8	6.425531914893617	9	7.808510638297872	18.70212765957447	22	0.71	0.00017881393432617188	3.2223870754241943
7	5	0.4919947368421052	0.007136391074088283	0.47250000000000003	0.5059	1330	711.9473684210526	17	7.273684210526316	14	8.136842105263158	21.263157894736842	53	0.79	0.00018072128295898438	3.2950451374053955
8	10	0.49156111111111106	0.007455642076000706	0.47250000000000003	0.5095000000000001	1330	748.6111111111111	17	8.922222222222222	14	8.866666666666667	27.07777777777778	53	0.79	0.00017833709716796875	3.5656471252441406
9	5	0.4915547368421053	0.008095947893802732	0.47250000000000003	0.5157	1330	842.1684210526316	17	11.74736842105263	14	8.905263157894737	37.98947368421052	53	0.8	0.0002713203430175781	3.6575639247894287
10	6	0.4910170212765958	0.008118492658252537	0.47250000000000003	0.514	1330	928.3829787234042	17	9.808510638297872	14	8.957446808510639	30.680851063829788	53	0.81	0.00018405914306640625	3.4534668922424316
11	0	0.49061	0.009042007520456937	0.47250000000000003	0.5049	1330	935.27	17	8.46	14	8.48	25.96	53	0.86	0.00017523765563964844	3.567167043685913
12	3	0.4898288659793816	0.008700538658083257	0.4699	0.5049	1204	1017.680412371134	8	9.597938144329897	9	8.556701030927835	30.422680412371133	22	0.77	0.00017404556274414062	3.83705997467041
13	1	0.4885929292929293	0.00982985816892915	0.4567	0.5049	1204	1036.0	8	7.94949494949495	9	8.535353535353535	23.565656565656564	22	0.79	0.00017404556274414062	3.2822775840759277
14	3	0.4898340206185567	0.009396258156297174	0.4567	0.5049	1204	1108.298969072165	8	13.216494845360824	9	9.494845360824742	43.22680412371134	22	0.85	0.00017404556274414062	3.9487252235412598
15	2	0.4908551020408164	0.00973249472442787	0.4567	0.5201	1204	1155.8775510204082	8	11.846938775510203	9	9.479591836734693	37.40816326530612	22	0.85	0.0001723766326904297	3.6818816661834717
16	0	0.489978	0.010636790681403867	0.4567	0.5057	1206	1158.94	8	8.48	9	8.79	25.17	22	0.85	0.00020241737365722656	3.6359078884124756
17	0	0.48796	0.012615942295365818	0.4567	0.5049	1204	1186.03	8	9.53	9	9.04	28.69	22	0.77	0.000179290771484375	3.7584965229034424
