gen	invalid	avg	std	min	max	best_ind_length	avg_length	best_ind_nodes	avg_nodes	best_ind_depth	avg_depth	avg_used_codons	best_ind_used_codons	structural_diversity	selection_time	generation_time
0	0	0.495712	0.0023761851779691015	0.4897	0.5037	22	814.28	6	136.62	7	9.59	543.12	15	0.96	0	4.852797985076904
1	5	0.49514421052631585	0.0025995836018576366	0.4897	0.5057	22	975.5578947368421	6	47.72631578947368	7	11.505263157894737	183.0	15	0.86	0.00021004676818847656	2.1650915145874023
2	20	0.49445875000000006	0.0026193841714227365	0.4897	0.5049	22	640.05	6	21.1875	7	9.0125	78.1125	15	0.66	0.0002002716064453125	1.052509069442749
3	9	0.4940406593406594	0.003426592130850121	0.4897	0.512	22	477.0	6	9.252747252747254	7	7.56043956043956	31.0989010989011	15	0.66	0.00022411346435546875	0.7629306316375732
4	15	0.4930247058823529	0.0035893275097597785	0.475	0.5049	1324	361.6588235294118	5	6.070588235294117	8	6.952941176470588	18.576470588235296	15	0.61	0.00021314620971679688	0.6481165885925293
5	18	0.49366829268292683	0.004640381556241627	0.475	0.5114000000000001	1324	320.280487804878	5	5.2560975609756095	8	6.975609756097561	14.71951219512195	15	0.6	0.0001838207244873047	0.5702943801879883
6	16	0.4923869047619047	0.004544273732163862	0.475	0.5057	1324	241.14285714285714	5	5.642857142857143	8	7.0	15.761904761904763	15	0.54	0.00019598007202148438	0.5572268962860107
7	15	0.4912835294117647	0.005538779798917779	0.475	0.502	1324	225.0235294117647	5	5.482352941176471	8	7.176470588235294	14.847058823529412	15	0.53	0.000209808349609375	0.5388028621673584
8	16	0.4899285714285715	0.007975820176194632	0.46399999999999997	0.5049	41	413.51190476190476	5	5.321428571428571	8	7.154761904761905	14.261904761904763	15	0.54	0.00019860267639160156	0.5922536849975586
9	12	0.4889056818181819	0.010765341673783794	0.4616	0.5057	1325	529.2045454545455	6	4.9772727272727275	8	7.284090909090909	14.022727272727273	16	0.53	0.0001888275146484375	0.5715160369873047
10	3	0.48774123711340195	0.013963271059308996	0.42900000000000005	0.5057	49	672.4536082474227	5	4.876288659793815	8	7.474226804123711	14.061855670103093	15	0.62	0.00018835067749023438	0.6492817401885986
11	8	0.4836532608695651	0.017933581876801614	0.39339999999999997	0.5057	46	892.4565217391304	8	5.054347826086956	8	7.489130434782608	14.858695652173912	23	0.56	0.0001952648162841797	0.669407844543457
12	1	0.4797252525252525	0.02645464326330552	0.39339999999999997	0.5057	46	846.5555555555555	8	5.848484848484849	8	7.717171717171717	17.03030303030303	23	0.72	0.00018024444580078125	0.6685609817504883
13	1	0.4781656565656565	0.033143822379783826	0.363	0.5101	34	858.7373737373738	8	6.707070707070707	8	8.070707070707071	19.717171717171716	22	0.79	0.00017690658569335938	0.7261953353881836
14	4	0.4698385416666666	0.042613462196508564	0.3598	0.5098	45	940.34375	8	6.489583333333333	8	7.802083333333333	19.260416666666668	22	0.73	0.0001804828643798828	0.7328367233276367
15	1	0.46049696969696974	0.052582751434220525	0.3395	0.5146999999999999	1328	966.3838383838383	6	7.878787878787879	8	8.080808080808081	23.363636363636363	16	0.83	0.00019550323486328125	0.6896424293518066
16	1	0.45774040404040395	0.054562889151547174	0.3389	0.5099	1351	955.1111111111111	10	8.141414141414142	9	8.282828282828282	24.373737373737374	29	0.86	0.00017571449279785156	0.7490139007568359
